Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
5b891358-1bb3-4bbf-b8a6-a73fbe58efe7,1962-12-21,,999-58-8644,S99992512,X35458892X,Ms.,Rene434,Schinner682,,,S,black,nonhispanic,F,Lowell  Massachusetts  US,604 Sipes Divide Unit 0,Boston,Massachusetts,Suffolk County,02136,42.23803949899867,-71.14001844889657,1116196.22,3667.9199999999996
5c06120a-9af5-4204-951b-7a8bfc465df3,1960-01-27,,999-67-9095,S99988443,X29715694X,Mrs.,Natashia109,Nitzsche158,,Balistreri607,M,asian,nonhispanic,F,Dracut  Massachusetts  US,785 Collins Trafficway,Salisbury,Massachusetts,Essex County,,42.8368408814656,-70.86399574196551,1260268.43,9255.88
5c1660c6-e806-4e52-a76d-846df0aea060,1951-05-16,,999-53-5103,S99964336,X9373533X,Mr.,Maynard46,Roberts511,,,M,black,nonhispanic,M,Boston  Massachusetts  US,815 Rau Ramp,Boston,Massachusetts,Suffolk County,02109,42.27939256881354,-71.09267313522936,1346621.14,6182.04
5cb510f1-244d-4f02-a82b-3631e998fad1,1939-04-01,2013-05-29,999-62-7120,S99918580,X21268703X,Mr.,Chi716,Johnston597,,,M,white,nonhispanic,M,Winchester  Massachusetts  US,276 Ruecker Quay,Fitchburg,Massachusetts,Worcester County,,42.63401379367183,-71.84293662224631,1393817.9300000002,434233.8200000002
5ce924c7-ec4c-4b5f-93ff-2ae274654c74,1981-11-11,,999-30-4628,S99999117,X37764385X,Ms.,Teresita257,Rosenbaum794,,,S,black,hispanic,F,Lexington  Massachusetts  US,1082 Wiegand Branch,Westfield,Massachusetts,Hampden County,01085,42.188305221622535,-72.8008430119059,423417.45,6648.529999999999
5d4057c5-e455-4ab1-aea6-3371566cd862,1939-06-11,2001-01-03,999-44-5249,S99996509,X82862845X,Mr.,Ty725,Beatty507,,,M,white,nonhispanic,M,Pembroke  Massachusetts  US,712 Schuppe Ramp Unit 0,Northbridge,Massachusetts,Worcester County,,42.12617280239236,-71.66121669021604,1267143.05,4178.599999999999
61417eb5-1c42-4207-afb3-c9ebef48496f,1949-07-01,,999-45-8675,S99935613,X48807879X,Mrs.,Suzanna632,Balistreri607,,Moen819,M,white,nonhispanic,F,Rockland  Massachusetts  US,968 Oberbrunner Run Suite 49,Taunton,Massachusetts,Bristol County,02718,41.92099377538254,-71.09102864172802,1383541.44,50772.24999999999
61d64033-b6eb-40fd-a003-225ad15bb73b,1971-07-21,,999-31-7183,S99910138,X20577934X,Mrs.,Maryland870,Welch179,,Orn563,M,white,nonhispanic,F,Malden  Massachusetts  US,820 Monahan Wall,Brookline,Massachusetts,Norfolk County,02445,42.277564401997445,-71.19914171823311,1032236.88,10896.839999999998
62494529-9ceb-486a-9510-22f7cb454dd6,1990-08-03,,999-76-4242,S99919317,X64022539X,Mrs.,Felicia295,Hudson301,,Spinka232,M,white,nonhispanic,F,Mashpee  Massachusetts  US,569 Bogan Underpass Unit 99,Attleboro,Massachusetts,Bristol County,,41.849949685944935,-71.32944420395735,592140.49,4548.679999999999
6319546f-4629-4f12-994a-f489678bc05d,1995-10-15,,999-43-5463,S99963109,X51948409X,Ms.,Marta91,Swift555,,,,white,nonhispanic,F,Springfield  Massachusetts  US,987 Cormier Track Unit 30,Gardner,Massachusetts,Worcester County,,42.54601915801216,-71.97218198786375,551764.3200000001,3381.3599999999997
65243e61-da11-42a6-826e-a43d960d1e84,1990-09-16,,999-29-3981,S99976520,X24497111X,Mrs.,Anja508,Lubowitz58,,Huels583,M,white,nonhispanic,F,Lowell  Massachusetts  US,635 Bruen Bypass,New Bedford,Massachusetts,Bristol County,02744,41.69942673187151,-70.98459456187851,516239.22000000003,10222.879999999997
66135cde-428a-4cf7-bc1d-d5ddce40d9cd,1914-09-05,1996-03-06,999-14-6312,S99993253,X35196340X,Mrs.,Vanda440,Jenkins714,,Wisoky380,M,white,nonhispanic,F,Waltham  Massachusetts  US,616 Jenkins Corner,Norwood,Massachusetts,Norfolk County,02090,42.223448201914444,-71.16982363756567,1369081.39,23530.61
6a84665a-d614-404b-8557-f807676de5c6,1997-02-24,2017-07-10,999-30-1427,S99937418,X3751059X,Ms.,Lovetta319,Strosin214,,,,white,hispanic,F,Wayland  Massachusetts  US,942 Schneider Park,Auburn,Massachusetts,Worcester County,,42.24282149716241,-71.83882298806158,424166.9,2631.44
6aa4b3c1-4b16-479e-a618-0fc47fb99f6e,1965-01-08,,999-55-7212,S99956649,X14093941X,Mrs.,Leonie332,Feil794,,Stark857,M,white,hispanic,F,Grafton  Massachusetts  US,611 Yundt Club,Leominster,Massachusetts,Worcester County,,42.488437120874266,-71.74154305472779,1128380.49,10450.829999999998
6abdc54d-098e-47dc-8e11-701464386c67,1915-10-24,,999-68-6750,S99953863,X4137345X,Mrs.,Enedina292,Macejkovic424,,Schamberger479,M,white,nonhispanic,F,Scituate  Massachusetts  US,644 Dooley Alley,Quincy,Massachusetts,Norfolk County,02170,42.32279460312836,-70.97699823533543,1512751.1900000002,43528.42
6cf93841-acdc-45c5-aca5-7c3efefd7494,1984-06-12,,999-10-1847,S99911665,X74977778X,Mrs.,Mario764,Waters156,,Will178,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,326 Ritchie Trafficway,Saugus,Massachusetts,Essex County,,42.51730398879722,-71.02567380506972,794284.26,10315.569999999998
6d048a56-edb8-4f29-891d-7a84d75a8e78,1914-09-05,2006-05-26,999-60-2184,S99940416,X26292359X,Ms.,Kimber624,Volkman526,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,583 Price Rue,Norwood,Massachusetts,Norfolk County,,42.21136420193731,-71.21362111178648,1560540.35,52391.24
6f7f9443-cb21-4b03-8cdc-14ab4894c779,1950-09-24,,999-37-1261,S99969765,X3303341X,Mr.,Heath320,Price929,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,768 Marquardt Rest,Lynn,Massachusetts,Essex County,01901,42.50056685549215,-71.01805584712115,1346456.65,5646.08
703e4c46-ded2-4797-97fe-57fedda2825f,1941-12-23,2015-01-12,999-28-3779,S99973744,X20021458X,Mrs.,Yuette836,Smitham825,,Nader710,M,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,1018 Watsica Park Apt 56,Wellfleet,Massachusetts,Barnstable County,,41.92281129239561,-70.0038886945331,1389384.09,13240.199999999997
711d2093-5eb9-45a6-ad09-4b5c0371ad85,1967-11-26,,999-60-5555,S99999726,X9702129X,Mr.,Phil587,Doyle959,,,M,white,nonhispanic,M,Swansea  Massachusetts  US,616 Bartell Throughway,Bourne,Massachusetts,Barnstable County,,41.7201610470063,-70.63966017449452,1078109.49,4161.2
714b9c18-783d-4f52-aa64-cc3a05a286d9,1946-01-22,,999-50-7241,S99934122,X12849695X,Mr.,Noble66,Sipes176,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,1050 Rogahn Path,Fitchburg,Massachusetts,Worcester County,,42.60395994089129,-71.78317444492932,1515232.4700000002,47818.53999999999
73d6a730-418f-4dbc-bc00-6d2c53bfa89a,1949-03-02,,999-31-8866,S99973935,X16747797X,Mrs.,Kendra609,Hills818,,Corkery305,M,white,nonhispanic,F,Westport  Massachusetts  US,732 Hegmann Rue,Haverhill,Massachusetts,Essex County,,42.81428904074029,-71.09985515645677,1395635.37,9787.369999999999
73fc00f8-a341-4f62-be27-07c35c3460bc,1941-05-04,,999-21-4974,S99945887,X56196576X,Ms.,Lashawn862,Koepp521,,,S,white,nonhispanic,F,Chicopee  Massachusetts  US,922 Littel Station Suite 61,Easthampton,Massachusetts,Hampshire County,01027,42.29801677938275,-72.713379258356,1464718.26,15092.529999999999
752141b3-ce4c-4191-a38b-f2867d5dfaac,1958-01-01,,999-50-9749,S99988599,X31243176X,Mrs.,Inell560,Koch169,,Schimmel440,M,white,nonhispanic,F,Brewster  Massachusetts  US,198 Olson Stravenue,Nantucket,Massachusetts,Nantucket County,,41.33810923389566,-70.11935636317241,1231817.43,21693.459999999995
759ef86c-a675-457a-8304-0a6f34b57f8f,1951-04-05,,999-37-9963,S99975926,X28593812X,Mrs.,Jaunita130,Nolan344,MD,Bergnaum523,M,white,nonhispanic,F,Concord  Massachusetts  US,343 Rice Trailer Unit 48,Barnstable,Massachusetts,Barnstable County,02635,41.635674407973774,-70.34799282803674,1395900.49,10434.509999999998
76ddb9d8-0c16-478e-b6e5-b5c2e4f7860e,1984-05-10,,999-11-3275,S99950806,X5041141X,Mr.,Brooks264,Weimann465,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1033 Ledner Way,Canton,Massachusetts,Norfolk County,,42.2211780816863,-71.17510366263906,737735.35,2513.8799999999997
77a0cd86-92bb-4c6d-a91a-49ee66e353b9,1989-08-19,,999-62-5886,S99996704,X23047417X,Mrs.,Norma469,Mayer370,,Deckow585,M,white,nonhispanic,F,Medfield  Massachusetts  US,192 Wilderman Trafficway Unit 13,Canton,Massachusetts,Norfolk County,,42.13527121262164,-71.11215255307812,562913.7,9528.139999999998
78574ffd-6c17-492a-8bb0-5a0062bb7730,1994-06-26,,999-33-2163,S99936227,X76679842X,Mr.,Kent912,Fritsch593,,,,white,nonhispanic,M,Malden  Massachusetts  US,189 Beier Throughway Apt 55,Worcester,Massachusetts,Worcester County,01545,42.26939760403728,-71.83383695691731,531651.29,2864.72
789ac868-bc05-4da7-9068-25b03a8095e0,1997-03-06,,999-78-4037,S99991738,X21794798X,Mr.,Timoteo39,Castañeda925,,,,white,hispanic,M,Carolina  Puerto Rico  PR,270 Corkery Loaf,Concord,Massachusetts,Middlesex County,,42.445270082874586,-71.38957375937514,475343.76,3123.04
79f7403a-15f5-425b-8c0a-fdf26e7c926b,1950-07-18,,999-45-7694,S99951697,X8739677X,Mrs.,Callie226,Macejkovic424,,Becker968,M,white,nonhispanic,F,Webster  Massachusetts  US,1094 Treutel Alley,Montague,Massachusetts,Franklin County,,42.553299435647055,-72.56201466101041,1404243.49,19122.52
7b99cacb-b260-4c0a-a027-d1be359d9876,1966-06-17,,999-38-4580,S99937483,X11788876X,Mrs.,Esther279,Wolf938,,McCullough561,M,white,nonhispanic,F,Boston  Massachusetts  US,484 Durgan Camp,Taunton,Massachusetts,Bristol County,02780,41.989688435718556,-71.06819327211679,461195.61,5371.869999999999
7d61895a-dbf3-472b-9675-421381787295,1948-03-23,,999-72-2740,S99920194,X26928397X,Mrs.,Lola232,Abernathy524,,Hills818,M,white,nonhispanic,F,Somerville  Massachusetts  US,1050 Nitzsche Wall,Belchertown,Massachusetts,Hampshire County,01007,42.28199236442676,-72.41245882777665,1455175.1400000001,38853.439999999995
80d81807-e19c-4704-9138-0c89a5e8e536,1949-08-02,,999-49-7032,S99940765,X76631099X,Mrs.,Ofelia194,Eichmann909,,Emard19,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,145 Doyle Route,Boston,Massachusetts,Suffolk County,02121,42.35635664953073,-71.06904594859894,1393736.01,8728.32
851275c6-bc90-4e95-a9a7-6f42111be448,1974-09-24,,999-80-8226,S99962712,X55136568X,Mr.,Ignacio928,Regalado83,,,M,white,hispanic,M,Mexico City  Mexico City  MX,496 Hackett Extension Apt 9,Agawam,Massachusetts,Hampden County,01001,42.02465715516396,-72.69172523984321,941419.96,6004.239999999999
852f4588-ba8f-4eeb-94fe-5c3c974ab114,1956-01-02,,999-60-6320,S99945237,X75083103X,Mrs.,Keren761,Kiehn525,,Jast432,M,white,hispanic,F,Whitman  Massachusetts  US,167 Bosco Boulevard Unit 9,Lynn,Massachusetts,Essex County,01904,42.444675537984104,-70.98660115861244,1544799.98,5777.759999999999
85670231-0fce-4e52-8b4f-051a3019f867,1954-07-02,,999-28-9019,S99967465,X61191698X,Mrs.,Teri144,Fritsch593,,Halvorson124,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,523 Prosacco Center,Wakefield,Massachusetts,Middlesex County,,42.50160984903329,-71.06157505354864,1021207.46,5098.73
85a07bb9-eb47-4fb3-8f96-c0a77f4821c6,1972-05-10,,999-29-5275,S99912035,X11113875X,Mrs.,Yuko264,O'Conner199,,Morar593,M,white,nonhispanic,F,Williamstown  Massachusetts  US,456 Cormier Byway,Boston,Massachusetts,Suffolk County,02199,42.32620241571075,-71.07146734146286,1016132.86,6809.66
87f05059-de42-4630-a35b-edb53d880640,1922-02-14,1983-07-05,999-32-3473,S99954715,X46230421X,Mrs.,Elvira561,Roque844,,Domínguez946,M,asian,hispanic,F,Tegucigalpa  Francisco Morazán  HN,774 Gorczany Hollow,Cambridge,Massachusetts,Middlesex County,,42.3696787588364,-71.0333305578414,1292098.22,14031.619999999999
88ea8573-863c-47e3-b144-b810c63156a0,1962-10-25,,999-64-2812,S99970548,X27386052X,Mrs.,Mayte822,Candelaria844,,Hernandes724,M,other,hispanic,F,Santo Domingo  National District  DO,222 Weimann Parade Apt 21,Billerica,Massachusetts,Middlesex County,,42.560517854493916,-71.23050908163349,1198802.9,49212.95999999999
893cbc3b-e477-4310-88ac-3112ed8e06da,1964-08-28,,999-21-5316,S99991831,X80226652X,Mrs.,Sina65,Wiegand701,,Grady603,M,white,nonhispanic,F,Waltham  Massachusetts  US,266 Ondricka Trail,Worcester,Massachusetts,Worcester County,01606,42.22257692015887,-71.81822184866029,1144657.54,8164.999999999999
89752052-a38b-45f0-a590-3950bbb67bec,1954-07-29,,999-15-6463,S99971913,X43982733X,Mrs.,Laverna97,Cartwright189,,Mayert710,M,white,nonhispanic,F,Brockton  Massachusetts  US,261 Weber Crossing,Rochester,Massachusetts,Plymouth County,,41.783430936595146,-70.82655138321977,1322856.0,12597.56
899a4f9c-abc3-4a13-88e4-0f7862ee6ab5,1927-06-30,1995-06-21,999-98-4933,S99920897,X15329006X,Mrs.,Magaret757,Abernathy524,,Vandervort697,M,white,nonhispanic,F,Taunton  Massachusetts  US,673 Bergnaum Corner Unit 45,North Adams,Massachusetts,Berkshire County,01247,42.66670975052997,-73.07266473571447,1340441.99,15089.659999999996
8a9df121-e012-457c-ade0-ead804d93818,1923-05-15,2001-11-18,999-25-3475,S99968577,X30291800X,Mrs.,Juli424,Barton704,,Gutmann970,M,white,nonhispanic,F,Ware  Massachusetts  US,542 Aufderhar Quay Apt 13,West Springfield,Massachusetts,Hampden County,,42.10460998728745,-72.65504743018651,1506442.8900000001,18176.42
8aeeef59-43b3-4983-8f1d-54f3e8d5ea92,1988-01-03,,999-16-7944,S99944313,X89775026X,Mr.,Vaughn909,Beatty507,,,M,white,nonhispanic,M,Rome  Lazio  IT,843 Wyman Village,Essex,Massachusetts,Essex County,,42.64244935994607,-70.76418670012067,673772.09,6920.879999999998
8b119fdd-0fea-46dd-9106-b5c7813e7260,2000-07-25,,999-88-6112,S99942965,,Mr.,Christian753,Williamson769,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,348 Beier Walk Unit 18,Medford,Massachusetts,Middlesex County,,42.402047492326986,-71.15136114008757,422348.35,6527.5999999999985
8bcead4c-0ed1-4350-81ae-af2e025c785b,1972-07-04,,999-83-4483,S99994791,X8462939X,Mr.,Lonnie913,Hayes766,,,S,white,nonhispanic,M,Scituate  Massachusetts  US,107 Grant Glen Unit 91,Shrewsbury,Massachusetts,Worcester County,,42.27280234673952,-71.73082636753746,990939.4500000001,4856.16
8be62b06-5994-47fe-aad8-a27a02e054fa,1987-12-02,2015-11-28,999-12-3049,S99939055,X44421851X,Ms.,Anita473,Nájera755,,,S,white,hispanic,F,Bayamon  Puerto Rico  PR,834 Stark Divide,Taunton,Massachusetts,Bristol County,,41.9327029676336,-71.08329366782947,568703.74,52372.80000000002
8c956d17-23d5-44d1-b41e-7f26833c77fd,1972-11-13,,999-34-1014,S99978926,X21005047X,Mrs.,Debbie941,Zieme486,,Feil794,M,white,nonhispanic,F,Chicopee  Massachusetts  US,226 Bogan Fort,Milford,Massachusetts,Worcester County,01757,42.157889285915374,-71.4995670554618,971612.15,8175.549999999999
8d202c65-427d-4190-8c28-3aa27e1a9f4c,1986-10-24,,999-82-4546,S99932840,X66208297X,Mrs.,Mariam937,Bogisich202,,Hermann103,M,white,nonhispanic,F,Milton  Massachusetts  US,1032 McClure Extension Unit 88,Framingham,Massachusetts,Middlesex County,01701,42.302908830789285,-71.40253108473641,811702.15,6333.559999999999
8e11ec6c-6b5d-42df-a45e-aedb6131ade4,1962-01-03,,999-91-6366,S99956396,X38701065X,Mrs.,Connie24,Schowalter414,,Okuneva707,M,white,nonhispanic,F,Ashland  Massachusetts  US,588 Gleichner Row Suite 91,Norfolk,Massachusetts,Norfolk County,,42.1424999847013,-71.28806229781397,1354707.17,7837.5999999999985
8fd4e053-b318-44d7-9401-0ca84b4d1347,1963-04-26,2006-05-08,999-13-9544,S99930869,X31810614X,Mrs.,Marian936,Thompson596,MD,Cole117,M,white,nonhispanic,F,Boston  Massachusetts  US,230 Murphy Camp Unit 83,Burlington,Massachusetts,Middlesex County,01803,42.46487561913233,-71.2154774863132,863263.12,8783.519999999999
9043026f-7d60-4b65-9c54-8ae48769ea00,1962-09-11,,999-81-1211,S99968027,X85658777X,Mrs.,Loria303,Boyer713,,O'Hara248,M,white,nonhispanic,F,Taunton  Massachusetts  US,560 Marquardt Park,Foxborough,Massachusetts,Norfolk County,02035,42.04750885284487,-71.23018574174291,1157985.1,9416.07
9077ab04-92a1-4189-aa2b-93e50a5c32ae,1944-04-02,,999-48-1185,S99910937,X54019908X,Ms.,Talisha682,Quitzon246,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,696 Mosciski Vista,Springfield,Massachusetts,Hampden County,01107,42.05619624096183,-72.45944501193917,1513853.68,16687.3
91652d14-6f12-41a1-96fc-3048d111c4c8,1950-02-28,,999-61-3205,S99929718,X35334533X,Mr.,Garfield38,Cruickshank494,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,916 Leannon Mill Apt 3,Stow,Massachusetts,Middlesex County,,42.38372710500693,-71.55720850211613,1348136.57,5655.24
926fc2c9-0e8c-4dd4-a00a-6d37a01dd304,1967-04-20,,999-60-4347,S99945103,X49043122X,Mrs.,Retta782,Volkman526,,Will178,M,white,nonhispanic,F,Acushnet  Massachusetts  US,784 Zulauf Drive Apt 10,Salem,Massachusetts,Essex County,,42.531695737254424,-70.83854995398195,1139250.94,9083.039999999999
93052e9a-d9e3-4899-ac29-7bcb7a34b0bb,1964-11-25,,999-92-8971,S99992105,X76920244X,Mrs.,Mariella503,Daugherty69,,Herman763,M,white,nonhispanic,F,North Reading  Massachusetts  US,461 Reichert Corner Apt 71,Auburn,Massachusetts,Worcester County,,42.163230466398886,-71.86979171417217,1238771.28,5457.839999999999
96ef7705-0147-4231-af55-dde1c20ead7e,1964-08-21,,999-50-1863,S99987994,X89797300X,Mrs.,Tonita173,Toy286,,Pfannerstill264,M,white,nonhispanic,F,Boston  Massachusetts  US,272 Corkery Plaza,Milford,Massachusetts,Worcester County,,42.1591637758283,-71.48734897035617,1175807.14,19631.39
9841342b-fa85-4526-9036-b138ffa81a2a,1985-06-06,,999-11-3190,S99956206,X3434695X,Mrs.,Lindsy319,Cummings51,,Heidenreich818,M,black,nonhispanic,F,Mansfield  Massachusetts  US,714 Lemke Crossing,Boston,Massachusetts,Suffolk County,02129,42.3184282624862,-71.08875381868788,709824.93,11174.689999999999
98d08360-e1de-46f4-a01e-0c66c92e5567,1925-04-22,1990-03-07,999-31-8775,S99977124,X20914913X,Mr.,Ethan766,Grant908,,,M,black,nonhispanic,M,Beverly  Massachusetts  US,369 Moore Stravenue Suite 76,Dennis,Massachusetts,Barnstable County,,41.693990130726036,-70.17583148075774,1352421.02,4817.679999999999
99070f34-0b6f-4e84-97ea-cfc44ffaf5e8,1981-06-20,,999-47-8269,S99935941,X6198901X,Mrs.,Cameron381,Lockman863,,Hills818,M,white,nonhispanic,F,Newton  Massachusetts  US,431 Goldner Gardens,Boston,Massachusetts,Suffolk County,02128,42.40242028224858,-70.95386271257382,893993.35,9212.89
9ab883b3-d1dd-4120-b19c-e78d3ea8c25c,1968-11-29,,999-68-4955,S99967390,X48732104X,Mrs.,Awilda854,Skiles927,,Schamberger479,M,white,nonhispanic,F,Melrose  Massachusetts  US,314 Haag Orchard Suite 76,Weymouth,Massachusetts,Norfolk County,02190,42.21684158173024,-70.97879265177234,1009463.77,14307.529999999997
9b286917-8a4b-4ea7-803e-21578f6882e1,1957-02-22,2017-02-17,999-20-7450,S99916428,X23257624X,Mrs.,Golden321,Ebert178,,Powlowski563,M,white,nonhispanic,F,Lowell  Massachusetts  US,916 Weber Meadow,Springfield,Massachusetts,Hampden County,01105,42.13483805587795,-72.51694261293493,1326062.96,9846.519999999999
9ba75b66-e3a1-4476-9494-586b7a759ea6,1967-11-27,1995-04-04,999-28-5447,S99977074,X16862711X,Mrs.,Jan231,Bauch723,,Miller503,M,white,nonhispanic,F,Northbridge  Massachusetts  US,926 Nienow Extension Apt 25,Concord,Massachusetts,Middlesex County,,42.49805045494135,-71.33876989886714,559045.94,5794.749999999999
9c489755-e480-4304-9e44-7e10e9b74766,1941-07-02,,999-21-2119,S99969053,X22328967X,Mrs.,Maria750,Schoen8,,Gaylord332,M,white,nonhispanic,F,Braintree  Massachusetts  US,189 Schroeder Gardens,Shrewsbury,Massachusetts,Worcester County,,42.333792599464886,-71.73162884225555,1417319.9,10280.64
9c4c1885-35af-48b9-a09f-4ea448d40d75,1922-02-14,2013-08-20,999-64-9847,S99913019,X22512472X,Mrs.,Elena945,Grijalva82,,Ávalos396,M,asian,hispanic,F,Lima  Lima Province  PE,238 Willms Bridge Suite 95,Cambridge,Massachusetts,Middlesex County,02140,42.41934282036403,-71.12776489120574,1511026.87,101892.76999999999
9c69f2d5-b7de-4634-84c5-bf3efd551f5e,1962-05-15,,999-44-5415,S99924172,X38008743X,Mr.,Danial835,D'Amore443,,,M,asian,nonhispanic,M,Bangalore  Karnataka  IN,139 Braun Flat,Peabody,Massachusetts,Essex County,01940,42.494156839378675,-70.94323770224116,1192081.0,4763.639999999999
9c74e701-193c-485d-8506-4ccbeec53f75,1961-12-09,,999-70-5302,S99970501,X69736359X,Mr.,Garth972,Hettinger594,,,M,white,nonhispanic,M,Revere  Massachusetts  US,811 McLaughlin Highlands Suite 72,Kingston,Massachusetts,Plymouth County,,41.97113139402301,-70.74831547653294,1204545.34,7694.919999999998
9dfbf6ed-2378-4c27-9ff7-7e5c0619c236,1962-11-08,,999-35-3043,S99919136,X32802151X,Ms.,Corine538,Macejkovic424,,,S,white,nonhispanic,F,Boston  Massachusetts  US,591 Schowalter Station,North Attleborough,Massachusetts,Bristol County,,41.93500408723226,-71.36865465749707,1248214.3,9888.46
9ec4030b-2529-4647-b325-b04c6b44874b,1969-07-16,,999-39-7572,S99976121,X71947659X,Ms.,Sherrell611,Hodkiewicz467,,,S,white,nonhispanic,F,North Attleborough  Massachusetts  US,329 Cartwright Meadow,South Hadley,Massachusetts,Hampshire County,,42.21898635196649,-72.57120350900628,1104505.85,9723.429999999998
9fe859fa-d775-494d-ae34-fa648e5d186d,1940-04-05,,999-39-9987,S99959606,X27169161X,Ms.,Erika442,Becker968,,,S,white,nonhispanic,F,Westport  Massachusetts  US,284 Christiansen Run,Middleborough,Massachusetts,Plymouth County,,41.89133678911103,-70.8546683836699,1477931.49,22954.53
a001f3e9-5955-4b52-bb83-99a791380c56,1957-08-31,,999-54-8544,S99945838,X55649009X,Ms.,Annalee788,Spencer878,,,S,white,nonhispanic,F,Springfield  Massachusetts  US,389 Beatty Plaza Apt 32,Milton,Massachusetts,Norfolk County,02186,42.21454866814037,-71.08066639769577,1273445.33,11860.719999999998
a52b02ff-bff3-4a5f-8fe4-f06a1712f0e6,1981-04-21,,999-16-2348,S99914837,X27959569X,Mr.,Domenic627,Emard19,,,M,white,nonhispanic,M,Duxbury  Massachusetts  US,300 Gutmann Parade Apt 24,Middleborough,Massachusetts,Plymouth County,,41.851517768916004,-70.8786893090792,802850.34,2661.3599999999997
a5fa511c-6acf-4994-a809-c9ce6e7c7ad9,1950-09-20,,999-89-8407,S99940190,X76961714X,Mrs.,Cherryl901,Jacobson885,,O'Conner199,M,white,nonhispanic,F,Newton  Massachusetts  US,892 Dibbert Port Suite 41,Norwood,Massachusetts,Norfolk County,,42.15590954611498,-71.20513104676905,1620491.0,12114.64
a6028f3c-c013-44af-97ff-949dd2096ed3,1946-09-20,,999-45-5647,S99976207,X25981103X,Mrs.,Ingrid581,Prohaska837,,Maggio310,M,white,nonhispanic,F,Watertown  Massachusetts  US,1075 Gutkowski Highlands,Stow,Massachusetts,Middlesex County,,42.3925631726881,-71.49142864954337,1005409.88,21606.21
a7005d62-3535-4d7d-8dc5-2a4c4f725511,1980-03-28,,999-76-4489,S99975807,X12264544X,Mr.,Mariano761,Ziemann98,,,M,white,nonhispanic,M,Milford  Massachusetts  US,710 Kling Drive,North Attleborough,Massachusetts,Bristol County,,41.96558013370281,-71.35819007833761,828580.97,6004.239999999999
a7df9539-bc46-4527-928d-8f2911418ebd,1947-07-12,,999-25-2782,S99989477,X28555713X,Mrs.,Lai148,Padberg411,,Rath779,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,918 Walker Crossing,Peabody,Massachusetts,Essex County,,42.547527657002476,-70.98983493704046,1485068.8,10439.429999999998
a7fe533e-f2b1-4fcd-90ec-6663ca7919e7,1962-07-25,,999-19-6194,S99976787,X36793377X,Mrs.,Libbie63,Gaylord332,,Feest103,M,white,nonhispanic,F,Rehoboth  Massachusetts  US,686 Shields Dam,Easthampton,Massachusetts,Hampshire County,,42.22978144372635,-72.65363025988258,1180529.8699999999,5080.28
aaa1801a-51d1-4b7e-a5b8-7e8547be60a8,1925-03-23,1994-03-28,999-97-8316,S99944935,X53331553X,Mrs.,Sherlyn657,Luettgen772,,Labadie908,M,white,nonhispanic,F,Swampscott  Massachusetts  US,132 Torphy Landing Unit 37,Barnstable,Massachusetts,Barnstable County,02635,41.74535360405015,-70.26621016214949,1293004.98,12295.359999999999
ab41f97a-1f4a-4718-a760-1e112514f282,1967-11-19,,999-10-3892,S99936298,X89650205X,Mrs.,Della552,Feil794,,Crooks415,M,white,nonhispanic,F,Brookline  Massachusetts  US,321 Wisozk Green Suite 70,Salisbury,Massachusetts,Essex County,,42.87272301452984,-70.86597637099898,1114330.22,7682.559999999999
ab712bbf-6dc2-44b0-94f5-cde430069a6c,1997-10-15,,999-54-2128,S99956597,X89676072X,Ms.,Santina680,Stracke611,,,,white,nonhispanic,F,Longmeadow  Massachusetts  US,964 Schroeder Branch Apt 20,Spencer,Massachusetts,Worcester County,,42.23239195699545,-71.97059070927362,463328.0,3123.04
acb4817f-0ece-41d8-b179-82397a95a44a,1983-09-12,,999-45-5448,S99962675,X89346662X,Mrs.,Frankie174,Heathcote539,,Brown30,M,white,nonhispanic,F,Somerville  Massachusetts  US,687 Howell Frontage road Apt 68,Abington,Massachusetts,Plymouth County,02351,42.07952522604181,-70.97370970346904,848827.37,5351.999999999999
aefbe288-f630-4c24-b180-535f6554ac6a,1915-10-24,1988-11-11,999-25-5102,S99913895,X22160343X,Mrs.,Vallie201,Prohaska837,,Weimann465,M,white,nonhispanic,F,Boston  Massachusetts  US,209 O'Keefe Ramp Suite 14,Quincy,Massachusetts,Norfolk County,02186,42.308215836781095,-70.97318152024697,1363602.26,9325.64
