Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
58b66cc1-2b86-377f-ad77-ad8164388e50,b0e04623-b02c-3f8b-92ea-943fc4db60da,Veda284 Pfeffer420,F,GENERAL PRACTICE,295 VARNUM AVENUE,LOWELL,MA,01854,42.638893,-71.32210699999997,1811
593d53bf-93cb-3d06-9fad-3122f29dbc9d,ee394632-cdfa-3709-ac47-eba10a419652,Nenita289 Dare640,F,GENERAL PRACTICE,1236 MAIN ST,HOLYOKE,MA,01040-2955,42.211656,-72.642448,63
5940325a-1aa4-304d-a290-3beb502a571a,16d99802-1091-3c8e-aa5c-11bba4042e65,Alex454 Connelly992,F,GENERAL PRACTICE,56 NEW DRIFTWAY,SCITUATE,MA,02066-4533,42.205062,-70.74297800000001,58
59a571a5-6e9d-3aef-9791-ade8fddad476,3fbe3da9-8e41-3118-a253-7e2d1b46480f,Hassan290 Rath779,M,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,196
5a6d9b4e-cc30-3bf6-90df-e7588f8048f6,d78e84ec-30aa-3bba-a33a-f29a3a454662,Crista774 Keebler762,F,GENERAL PRACTICE,55 FRUIT STREET,BOSTON,MA,02114,42.33196,-71.020173,455
5b353f9e-8066-3964-bb08-2b62f0c023ff,938dc1e4-347e-3b82-aef0-be7475ce9658,Royce974 Smith67,M,GENERAL PRACTICE,700 ATTUCKS LN,HYANNIS,MA,02601-1813,41.647227,-70.249978,36
5bee674e-0d19-3b32-a207-7bd7d46e6da2,cc648e4d-ae3a-3933-930e-f1f34189eb97,Concepción765 Orta736,F,GENERAL PRACTICE,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,100
5bf929a6-ea58-3e94-a4cf-22cc1e168d6d,db0acede-4abe-3c01-8d03-5c68a190d8c7,Edie35 Howell947,F,GENERAL PRACTICE,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,1400
5c28fd64-d526-3e5b-8565-fd3aaef6972f,4a1c5788-d5c9-3306-a691-d5ab7725c49d,Lesa839 Bednar518,F,GENERAL PRACTICE,1333 MAIN ST,WALPOLE,MA,02081-1756,42.146285999999996,-71.255604,114
5e637d16-c5dc-3fbc-9187-650c538c8a0f,1d9793e4-b135-33d8-b90e-521cedb608cc,Daisey627 Aufderhar910,F,GENERAL PRACTICE,611 LEOMINSTER RD,LUNENBURG,MA,01462-2013,42.582607,-71.720464,75
60236267-c839-39e1-a6a8-a84461daa7c2,9b1f70d0-e48a-3bb5-8900-6580a13d5596,Vicki422 Deckow585,F,GENERAL PRACTICE,3130 STATE HWY RTE 6,WELLFLEET,MA,02667-7402,41.916805,-70.0271,62
60f8ab2a-3f88-38c0-97f5-fdd71ccd04ba,7a146a36-8ec0-3452-b486-0b6894af0458,Elton404 VonRueden376,M,GENERAL PRACTICE,10 S MAIN ST,BELCHERTOWN,MA,01007-9401,42.27901,-72.400468,56
6274a7fa-b270-3d24-aaf6-c19251de4524,226098a2-6a40-3588-b5bb-db56c3a30a04,Leola603 Tremblay80,F,GENERAL PRACTICE,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,1100
6496ebfe-9772-33c8-9f15-a826c6c84f4b,fcf80e67-03a6-36a9-af90-204285386103,Refugio197 Predovic534,F,GENERAL PRACTICE,8 PICKETT ST,MARBLEHEAD,MA,01945-3566,42.495629,-70.83582,46
64da2d28-6e3d-3b32-b077-04c033bd2ff9,74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,Judith460 Johns824,F,GENERAL PRACTICE,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,72
6704ebca-0f8a-3718-b4cf-9fe0511c8b60,d71ace90-0787-39a4-a884-6b23118a7f11,Leonarda398 Hermiston71,F,GENERAL PRACTICE,18 MOORE ST,BELMONT,MA,02478-2525,42.395317,-71.180284,28
680f4af2-775d-34c4-b213-28791e0813e3,49318f80-bd8b-3fc7-a096-ac43088b0c12,Guadalupe206 Valenzuela371,F,GENERAL PRACTICE,30 LOCUST STREET,NORTHAMPTON,MA,01060,42.327044,-72.67463000000002,1641
68aa1836-8435-393e-849e-7fec24d58199,1c9f06a8-38bb-3d07-99b2-176d626bc4c2,Domenic627 Lehner980,M,GENERAL PRACTICE,111 WASHINGTON ST,PLAINVILLE,MA,02762-2155,42.012797,-71.336578,109
6a0dc3c9-1e08-3fa5-989e-b5c95d3bc5aa,f56121fb-8f1c-3088-b974-b5bb50ea313d,Fredricka415 Welch179,F,GENERAL PRACTICE,8 RIVER DR,HADLEY,MA,01035-3540,42.356491,-72.568632,45
6a20c91e-1573-36f5-b687-bd01fd36ffae,bb631f07-f921-3465-b3ad-521ac8cab13b,Buford910 Bergstrom287,M,GENERAL PRACTICE,1180 BEACON ST,BROOKLINE,MA,02446-3872,42.323853,-71.142003,30
6c304ca9-600c-3075-95ff-f7efce0b89e4,060f5b13-56d0-3500-bbb5-008bcb8fe70a,Edwina60 Christiansen251,F,GENERAL PRACTICE,43 COLUMBIA ST,BROOKLINE,MA,02446-2407,42.323853,-71.142003,66
6c52fd14-a3b9-350f-b773-26ba530cc7fa,6be05ccf-ef94-341f-a2a3-1cf9bfde1b18,Wynell591 Wisozk929,F,GENERAL PRACTICE,107 LINCOLN STREET,WORCESTER,MA,01605,42.269478,-71.807783,279
6c648f65-0f60-3511-ac22-3db8d62661f8,108ccece-277a-396f-8bf2-1527f74458eb,Clint766 Goldner995,M,GENERAL PRACTICE,51 LOCUST STREET,NORTHAMPTON,MA,1060,42.3323152,-72.6545646,41
6d1db115-ac5b-3a15-84d4-10ddea991f38,d97185b2-da0a-31aa-b017-22305331d699,Tashia814 Bernhard322,F,GENERAL PRACTICE,87 JACKSON ST,METHUEN,MA,01844-5044,42.742751,-71.178588,31
6de26327-adfc-3697-934f-7e114f648e45,395a9f52-1f2d-35cd-8cfe-35e2771f8921,Fletcher87 Blanda868,M,GENERAL PRACTICE,567 CENTRAL ST,BOYLSTON,MA,01505-1523,42.355049,-71.716157,128
6e0a5f1f-d55e-3db6-ba7e-e152ea2e68ab,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Raguel228 Smitham825,F,GENERAL PRACTICE,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,39
6f46ece3-150e-387b-804c-8a3127c34845,33145183-be4b-3f49-809e-05a81cce7ecd,Tiera511 Kerluke267,F,GENERAL PRACTICE,52 CENTRAL ST,GARDNER,MA,01440-1662,42.584206,-71.988737,96
6fd4de73-aef4-388f-8fd7-19441e12537a,479d8764-9f18-300e-8695-57c43e37cf4a,Inge747 Heidenreich818,F,GENERAL PRACTICE,1170 MAIN ST,W BARNSTABLE,MA,02668-1142,41.662727,-70.357208,92
6ff59944-564d-308b-9021-ab942a4927fa,d6c83c6a-f78f-3e23-a2f4-444f9519d576,Yesenia104 Cormier289,F,GENERAL PRACTICE,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,46
71d6b670-86de-333d-bfca-98102b8a2f64,f576aee3-a640-3b72-85de-0294c44bf0e4,Shane235 Beahan375,M,GENERAL PRACTICE,1732 MAIN ST,CONCORD,MA,01742-3837,42.462911,-71.364496,29
73797fe7-e244-33ad-aada-9344d6d1003e,7116c200-6663-3503-8314-1ee16845e5d3,Garth972 Wyman904,M,GENERAL PRACTICE,85 PARKHURST ROAD,CHELMSFORD,MA,1824,42.6257767,-71.3593401,31
73cb8ce8-3ed3-35df-ac53-9f92bbfe1d5c,364cf084-5db8-36da-9d70-34ff6d4218ec,Tarra676 Wolf938,F,GENERAL PRACTICE,85 BARTLETT HILL RD,CONCORD,MA,01742-1801,42.462911,-71.364496,37
74405e32-e37b-3c4f-acd5-c28a1f1b151c,24bcfc89-997e-3a62-a6c3-83ed31af8901,Jeannine438 Goldner995,F,GENERAL PRACTICE,22 MCGRATH HWY 4,SOMERVILLE,MA,02143-4508,42.390445,-71.101033,47
74dd514b-8534-3497-a3af-1b7a45395269,956ccb85-bea0-30f9-af48-52f5dd95ff72,Kyle55 Tremblay80,M,GENERAL PRACTICE,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,413
7572448e-118a-3102-84ac-a5e4281a5c2d,b81688f5-bd0e-3c99-963f-860d3e90ab5d,Malinda718 Cassin499,F,GENERAL PRACTICE,581 BOYLSTON STREET,BOSTON,MA,2116,42.3505548,-71.0766054,660
75895e9f-c056-3c5d-b845-a68d2a497f7b,a95684bd-b222-3e5e-8d18-805e5ae45705,Adela471 Delvalle807,F,GENERAL PRACTICE,86 ASHLEY AVE,WEST SPRINGFIELD,MA,01089-1302,42.125451,-72.649734,101
77a7881d-6dd5-32e1-9e18-521a59749572,ef6ab57c-ed94-3dbe-9861-812d515918b3,Phillip440 McCullough561,M,GENERAL PRACTICE,88 LEWIS BAY ROAD,HYANNIS,MA,02601,41.748854,-70.74053599999998,1800
78cdb895-8cf7-3751-a75e-058a9e584b46,0d1563c1-d56c-362e-9e3d-d74463ebbe0f,Guadalupe206 Valenzuela371,F,GENERAL PRACTICE,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,118
78fb459e-1c37-3df6-ba9b-4c175e3061bc,3fa14d94-f5fe-31e2-8d63-df026c7b6a45,Kenyetta225 Pagac496,F,GENERAL PRACTICE,480 WASHINGTON ST,BRIGHTON,MA,02135-2655,42.33196,-71.020173,112
793c18cd-8269-387d-b998-c135459e4248,d311e70d-86e7-3c03-b115-53892bcf7ef1,Gertrudis163 Schaden604,F,GENERAL PRACTICE,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,2650
798c4252-900f-3e21-8544-063a293a97d6,37b4d73f-652d-3033-a16e-d97b9e8b4cda,Leonor133 Nájera755,F,GENERAL PRACTICE,25 HIGHLAND AVENUE,NEWBURYPORT,MA,01950,42.812141,-70.886646,868
7aefcb97-5eec-3b27-a035-0d9d372c97a4,09f69020-aa1e-3bd8-b1f1-9b4534273281,Shelton25 Lebsack687,M,GENERAL PRACTICE,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,52
7bd4e666-a82d-3ad1-bc7c-b49eb726577b,24cb4eab-6166-3530-bddc-a5a8a14a4fc1,Lonna614 Dietrich576,F,GENERAL PRACTICE,14 PROSPECT STREET,MILFORD,MA,01757,42.158692,-71.521419,2665
7bdce100-e227-3d11-9932-5676097b8a86,3785a91b-ef8c-3628-b673-5f9808b05616,Antwan357 Stamm704,M,GENERAL PRACTICE,33 BARTLETT ST,LOWELL,MA,01852-1318,42.63898,-71.321141,69
7ed6b84a-b847-3744-9d42-15c42297a0c2,b03dba4f-892f-365c-bfd1-bfcfa7a98d5d,Dwayne786 Reilly981,M,GENERAL PRACTICE,262 NEW LUDLOW RD,CHICOPEE,MA,01020-4488,42.175668,-72.572257,59
7f07b58b-6519-3db3-85b4-2af13a8ca970,91889eee-22a8-3d9a-8e1d-3e55784a21f0,Noel608 Doyle959,M,GENERAL PRACTICE,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1725,42.597055,-71.3697,41
7f7425a7-6e98-3b0c-85d1-b06dccc039ee,3ed98587-8c4c-33b4-9cbe-ec7fc451d2b6,Cassy835 Koss676,F,GENERAL PRACTICE,242 JOHN WISE AVE,ESSEX,MA,01929-1027,42.64042,-70.77117199999999,40
805dc790-37f4-3c03-bf05-9bf1653c66fb,e0739d64-3589-3bbe-b8ea-808280085318,Norma469 Mondragón635,F,GENERAL PRACTICE,290 MAIN ST,COTUIT,MA,02635-3122,41.662727,-70.357208,72
80b50d85-78bd-36cb-a5ca-26584d73b21d,fb28cf4c-955b-32c7-906e-4b9ad6f5678a,Mariela993 Legros616,F,GENERAL PRACTICE,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,49
80d3b2d2-187d-31be-b8db-c3dc64017c9b,86f868e9-3325-3019-98d9-34ca2dc11f20,Clemente531 Armendáriz135,M,GENERAL PRACTICE,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,140
81c735b0-cbfb-39f7-8115-fdfd50d4069e,f764c747-7147-3337-b677-a6042ab63268,Ramiro608 Lehner980,M,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3548,42.63898,-71.321141,50
8266ab2f-6071-3bb0-9e99-e45637d1920a,5445cc47-4b0f-37a6-9223-418b20a0693f,Rafaela464 Russel238,F,GENERAL PRACTICE,16 WINTER ST,SOUTHBOROUGH,MA,01745-1029,42.299625,-71.52842700000001,69
84bc4aba-da0c-36e1-a1fe-31c4b0383943,5342f6b7-4ddb-3ca5-a12d-e4f4516a74af,Star250 Bechtelar572,F,GENERAL PRACTICE,1029 PLEASANT ST,BRIDGEWATER,MA,02324-2301,41.972376000000004,-70.978773,44
84bd2f95-f031-3417-9ff2-6b1bacc6faf3,e3589374-6bee-3d87-9da7-41d467537ccc,Cortez851 Little434,M,GENERAL PRACTICE,170 GOVERNORS AVE,MEDFORD,MA,02155-1643,42.423844,-71.10923100000001,148
85091bb4-3e9d-37bf-9329-5e6245ee9ce9,a1bedf73-1a07-3f12-b93d-1c0aff4fdb8e,Myron933 Lynch190,M,GENERAL PRACTICE,72 WASHINGTON ST,TAUNTON,MA,02780-2491,41.903324,-71.094987,78
87719ef9-5a35-3e30-8d26-cc2197becd8d,f93e59e2-c0e4-3118-a1c2-3234c6dde120,Ana María762 Moya426,F,GENERAL PRACTICE,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,60
87c0d3be-33c2-3039-aa7b-605426219914,934f4ea8-157d-3c1e-806b-7f8a9ec92a84,Erasmo545 Beer512,M,GENERAL PRACTICE,470 GRANBY RD,SOUTH HADLEY,MA,01075-3218,42.256208,-72.58103,77
887a9577-7443-3eac-9ead-103c1088e916,52a30b57-1660-3c8c-9f4d-5a38305ee506,Chauncey770 Durgan499,M,GENERAL PRACTICE,830 COUNTY RD,POCASSET,MA,02559-2198,41.688804,-70.639267,43
8903825d-14af-3313-9d4c-53d133fa3de4,822a6b9f-da15-3cc4-8436-ab61474f19fd,Deandre599 Langosh790,M,GENERAL PRACTICE,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,135
8cddbb1b-7e2c-3bf0-957e-bc62c160cfc5,d733d4a9-080d-3593-b910-2366e652b7ea,Rivka589 Sanford861,F,GENERAL PRACTICE,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,270
8d0c1895-f59c-388a-bc6f-757dbf201ae6,37c0de84-bcaf-3624-82bf-a89b2ac441b8,Mari763 Reynolds644,F,GENERAL PRACTICE,85 HERRICK STREET,BEVERLY,MA,01915,42.556659,-70.84496,1222
8d2f7058-eb9d-3483-8846-1e6d21c2a09a,45fbe90d-10f7-39f4-9f84-2100c302faf9,Jake169 Hansen121,M,GENERAL PRACTICE,500 SALEM ST,WILMINGTON,MA,01887-1200,42.564646999999994,-71.164516,59
8d9578b4-d22e-38fd-9091-03e194733aa3,2d3b6c1d-29f1-382e-9982-d4e5d9fc8c35,Jeffry142 Reichel38,M,GENERAL PRACTICE,200 GOVERNORS AVE,MEDFORD,MA,02155-1644,42.423844,-71.10923100000001,27
8d9b3ea3-c763-3821-a48c-85fe970431e5,a369fdd9-db24-3a43-9c8b-9b1679b55fc5,Claudia969 Kreiger457,F,GENERAL PRACTICE,601 NEWTON ST,SOUTH HADLEY,MA,01075-2066,42.256208,-72.58103,45
8daf994f-712d-3f7f-816a-71cb6766510e,7834877b-2072-3d79-9137-d5ee86c7503f,Susannah249 Conroy74,F,GENERAL PRACTICE,50 MEMORIAL DR,LEOMINSTER,MA,01453-2238,42.520876,-71.770611,63
8f9aea5b-fd01-37c0-8931-18b6d64bdae6,be4c63f3-8d38-3fa9-a183-62045b5c85f6,Gaynell126 Streich926,F,GENERAL PRACTICE,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,4828
901c459b-b150-35dd-aeb8-344f2189dcf5,61b5df88-742c-3ed7-aa4e-c681665bf99a,Belle514 Vandervort697,F,GENERAL PRACTICE,630 BOSTON RD,BILLERICA,MA,01821-3783,42.559673,-71.260947,51
90c03bdd-3f8b-3a42-a489-bf5e802bbcb1,819a27bd-81d7-3aec-b990-e79062cd0fd0,Jason347 Streich926,F,GENERAL PRACTICE,161 WASHINGTON ST,WALPOLE,MA,02032-1196,42.146285999999996,-71.255604,48
93330079-96b3-3b50-8097-f235a8ae30b4,53b25c4b-e95f-3dd1-8e69-d427cdd83631,Terry864 Wiegand701,M,GENERAL PRACTICE,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,636
93b43d27-1678-3930-b8fb-7fbfb5bbb1f7,cca33ef5-6b78-3960-9c74-43f6ba7b89ae,Hue920 Grant908,F,GENERAL PRACTICE,100 S ST,SOUTHBRIDGE,MA,01550-4051,42.059669,-72.03404,58
93f77048-5bfd-3a59-9ae4-4399fbd77398,4e916854-3a59-3f17-bb16-7c406148d822,Tiana543 Blick895,F,GENERAL PRACTICE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,297
94242364-4b10-3e7b-895a-a2913a38c31c,9b5f23f1-c387-3a77-9359-752d26d7f997,Jeramy610 Littel644,M,GENERAL PRACTICE,250 PARADISE ROAD,SWAMPSCOTT,MA,1907,42.47636,-70.9125322,42
945a2057-e371-3d64-b880-aaef81675389,ccfa9a1e-d003-3997-acd1-6f4b1c79b83c,Glory745 Ward668,F,GENERAL PRACTICE,43 LINCOLN ST,FRAMINGHAM,MA,01702-8205,42.307905,-71.436196,32
94677b61-68f5-3bed-9c7e-ef81e95ed4ff,09aafb68-8363-327f-b033-a690de7a2930,Ignacio928 Schmidt332,M,GENERAL PRACTICE,2033 MAIN ST,ATHOL,MA,01331-3535,42.575924,-72.229618,42
94be7036-0aae-311f-b271-657c07aef710,8e7be35d-c07f-300c-bd19-ffd1933e3e8f,Leonardo412 Brakus656,M,GENERAL PRACTICE,100 VALLEY PKWY,WHITINSVILLE,MA,01588-1743,42.119228,-71.67182199999999,60
94e96cd6-ab2b-3791-a43c-c199868245a8,1ca2afca-6817-3a22-81d7-70b3b1366183,Ned189 Waelchi213,M,GENERAL PRACTICE,65 NEPONSET AVE,FOXBOROUGH,MA,02035-4022,42.061338,-71.245802,70
94f6b236-8e42-3e45-bb9b-c11c9a13cd87,6f72fdcc-46a5-330a-b956-d915dd5cbc0a,Collin529 Vandervort697,M,GENERAL PRACTICE,216 CENTRE ST,MALDEN,MA,02148-5526,42.42938,-71.058706,88
96d3208b-34c3-3bcd-83a2-8dd1f9430db4,cb6a50e0-af76-3758-99ad-3200ede03fff,Pamelia915 Harber290,F,GENERAL PRACTICE,330 BROOKLINE AVENUE,BOSTON,MA,02215,42.33196,-71.020173,123
978fc153-cb99-3abf-9271-3868faa30173,7d499cd2-65d6-3885-9ce4-95ea11b51d8f,Merrill415 Pouros728,M,GENERAL PRACTICE,19 NORWOOD ST,EVERETT,MA,02149-2709,42.405938,-71.054649,47
97969f39-0450-3d24-8b12-0258a74f482e,bcd7d210-e670-3064-8284-69db0a20211a,Devon268 Carter549,M,GENERAL PRACTICE,966 PARK ST,STOUGHTON,MA,02072-3672,42.119006,-71.10365,31
979da79e-336c-3868-b2fa-e13f18903958,5465c26c-010a-31f6-b4e1-6cf2657fc6bc,Shan714 Pfeffer420,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,02062-3487,42.187364,-71.195971,59
98544a45-fa9a-3512-883a-ffdb949e7a64,12dafd90-8c30-3c76-a9ae-f0272596d49a,Melissia267 Bins636,F,GENERAL PRACTICE,1215 BROADWAY,RAYNHAM,MA,02767-1942,41.930477,-71.046214,58
98a31629-e9a3-304d-a821-ebb8d085c535,62fa9127-485f-3032-87cc-6576d91fec94,Veda284 Pfeffer420,F,GENERAL PRACTICE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,742
9933b64b-c726-34fc-8632-57bf456598f7,37eb7694-de8f-3407-b95f-1a6a31fb0f6a,Jc393 Borer986,M,GENERAL PRACTICE,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,186
99bbe4d9-2ea1-37b5-9228-3903148b5494,48bc3aff-5ff4-3ec6-b7e5-5a5b36680331,Elenor843 Moore224,F,GENERAL PRACTICE,1032 TURNPIKE ST,CANTON,MA,02021-2866,42.175737,-71.125385,69
9aa41f83-d6d0-3841-adc5-53aea970d93e,297e845b-327b-32f5-a78d-5885ab951c05,Michell380 Pfeffer420,F,GENERAL PRACTICE,879 COUNTY ST,SOMERSET,MA,02726-5033,41.738479,-71.165065,65
9b092a06-5209-3f5a-95ed-eb90e788aa5c,37c197b5-110f-339b-942e-272137f770b2,Bobbie849 Grant908,M,GENERAL PRACTICE,14 WILLIAMS ST,WILLIAMSBURG,MA,01096-9427,42.405414,-72.726043,85
9b589f42-2459-3979-8c7f-a6cf64bc7d4b,4ca1bde9-84f1-320d-86dc-39bf90ecdd19,Aundrea980 Kilback373,F,GENERAL PRACTICE,311 B MAIN ST,WILLIAMSTOWN,MA,01267-2610,42.695743,-73.22211800000001,50
9c353cd0-b3d0-3f16-b708-b11f5a03009d,c3345b16-4ce8-34df-a73f-b548d6012d99,Marcelino726 Terry864,M,GENERAL PRACTICE,35 CONGRESS ST,SALEM,MA,01970-7312,42.499248,-70.898204,76
9c415ffd-ff05-3ec1-9829-74bd4afcf79c,9869c919-f57b-3661-a2a0-66448f9c2db1,Adria871 Boehm581,F,GENERAL PRACTICE,70 MAIN ST,FLORENCE,MA,01062-1466,42.327044,-72.67463000000002,68
9eb43003-3fb6-301c-97ad-43908ca45ee8,a43fb751-96fe-3496-8750-73f85651866d,Gertrudis163 Schaden604,F,GENERAL PRACTICE,66B CONCORD STREET,WILMINGTON,MA,1887,42.5587666,-71.1368606,21
a16b7906-9300-370c-9c75-0a0841ff3296,d32d8049-07fd-3692-9c16-1915fd26afad,Harold594 Stiedemann542,M,GENERAL PRACTICE,990 PARADISE RD,SWAMPSCOTT,MA,01907-1395,42.468059000000004,-70.89126,31
a20a315f-a733-3d43-a16c-c31d7da5aec4,279b2a85-ab64-3dec-90df-fbca8b479db5,Maggie320 Willms744,F,GENERAL PRACTICE,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,116
a42df3c2-4f48-3752-9980-23b6fd77f865,8b372f3b-8269-325b-99c1-b7e8b581ae34,Bao544 Bogan287,F,GENERAL PRACTICE,61 LINCOLN ST,FRAMINGHAM,MA,01702-8264,42.307905,-71.436196,31
a5d1738d-b1b7-3815-9af7-95c39e313116,43de7525-f2f9-39a9-b8ff-9cba4ef56988,Carolina179 Garica503,F,GENERAL PRACTICE,117 HIGHLAND AVE,WATERTOWN,MA,02472-1642,42.369451,-71.177925,54
a6df8351-3224-3bdb-98a4-1c2fdfb8fd48,21ed1061-d809-3fa9-a1bd-bd0b1a108a41,Lynetta635 Robel940,F,GENERAL PRACTICE,600 MAIN ST,MALDEN,MA,02148-3919,42.42938,-71.058706,29
a6e3bc60-f487-35ac-932b-41364dc08b77,b60f8daf-0362-3c28-9b54-216e7f3e80bd,Wayne846 Mertz280,M,GENERAL PRACTICE,1 TROWBRIDGE ROAD,BUZZARDS BAY,MA,2532,41.740785,-70.5980121,15
a709478b-ece8-3e6d-9ea9-feaefa7ec9a4,a169e166-6db0-3ae6-93ac-bfcba0271b9d,Normand813 Hermiston71,M,GENERAL PRACTICE,2034 A CENTRE ST,WEST ROXBURY,MA,02132-3326,42.33196,-71.020173,69
a799c2dc-e4cd-312a-8b89-c7a7a7e44ddd,1df56535-d4b3-3192-8c29-36f122fccab6,Gerda633 Stanton715,F,GENERAL PRACTICE,280 WASHINGTON ST,HUDSON,MA,01749-2735,42.389071,-71.545864,67
a83b5619-bcec-3877-9a3e-cbd20c29e158,fbf6180e-b800-3ebe-b91d-93d0288c400e,Von197 Mraz590,M,GENERAL PRACTICE,164 HIGH STREET,GREENFIELD,MA,01301,42.614671,-72.597063,1098
a865c10d-6510-3c2e-8d29-d873d9f9f6a8,7828e5ea-1d0c-3cb2-a168-cbca730c12ee,Ali918 Erdman779,M,GENERAL PRACTICE,2360 CRANBERRY HWY,WEST WAREHAM,MA,02576-1208,41.791736,-70.75787199999999,182
a9957bc2-02b8-3384-9967-af64d8f677bc,059cdf63-a616-3f61-be4d-410d0be0623a,Micheal721 Deckow585,F,GENERAL PRACTICE,1250 HANCOCK ST,QUINCY,MA,02169-4339,42.261006,-71.008988,71
aa6204c4-d5a5-33fa-bd71-8029b10630b9,1c064e6a-e1a5-3124-b294-68ae3a9d6487,Carlyn477 Larson43,F,GENERAL PRACTICE,904 C BOSTON TPKE,SHREWSBURY,MA,01545-3303,42.284766999999995,-71.714228,84
aa681d25-368d-3d20-9ee8-5d2ae0244417,e63311d4-a173-3921-a0b4-8d14e8045fc1,Chastity705 Keebler762,F,GENERAL PRACTICE,2 MEDICAL CTR DR,SPRINGFIELD,MA,01107-1269,42.115454,-72.539978,49
aa89beb2-7bc6-35fa-83f7-4b32039e84eb,12c9daf5-a29c-36c9-ac55-28972463e566,Sanford861 Gottlieb798,M,GENERAL PRACTICE,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,1999
abc5fc1b-d1fc-3388-bcf4-61987e3035d5,e268d966-c51d-355b-90a3-edf1748d0b67,Rosalba160 Huels583,F,GENERAL PRACTICE,186 CABOT ST,BEVERLY,MA,01915-5846,42.556659,-70.84496,51
ac966921-43ce-302d-a95c-f6dbc0625d0e,c63d0602-724d-3d74-958a-a31b1364eaef,Devora529 Sipes176,F,GENERAL PRACTICE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,189
acac936f-f745-354e-a5eb-43722cfbfd19,05462bf2-25d4-3ecd-afdf-bb3e1140929a,Phillip440 McCullough561,M,GENERAL PRACTICE,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,145
ad0b1c7f-8f5d-33b6-8e88-4b286f07d9a3,b1ddf812-1fdd-3adf-b1d5-32cc8bd07ebb,Hassan290 Rath779,M,GENERAL PRACTICE,275 SANDWICH STREET,PLYMOUTH,MA,02360,41.897892,-70.62403,1136
ad6d215f-842d-36fb-8154-ea767e9d8613,10968ba2-75e7-351a-a73a-c37a2a8dfcfc,Nell215 Terry864,F,GENERAL PRACTICE,65 EASTERN AVE,ESSEX,MA,01929-1300,42.64042,-70.77117199999999,40
ad7acb11-94e7-337c-9ebc-1fb69135a644,07528ac5-94f7-352d-b3e2-fd7269c88baa,Elisha578 Toy286,M,GENERAL PRACTICE,607 N AVE,WAKEFIELD,MA,01880-1322,42.50436,-71.064061,55
af01a385-31d3-3c77-8fdb-2867fe88df2f,5d4b9df1-93ae-3bc9-b680-03249990e558,Garth972 Wyman904,M,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,01040,42.211656,-72.642448,2585
af42f305-3f0c-396d-8303-9cbdb900a516,23834663-ed53-3da9-b330-d6e1ecb8428e,Myong12 Heidenreich818,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,FALL RIVER,MA,02720,41.725351,-71.094162,1832
afcc3b01-5593-3e96-bb2c-762776f53a11,f09cf501-9c20-3a90-895e-d08fe18aa79a,Jayson808 Rau926,M,GENERAL PRACTICE,140 WOOD RD,BRAINTREE,MA,02184-2512,42.205416,-71.00216800000003,41
